brand,domain,site,operator,licence,issued,expiry,already_listed,contact_url_guess,contact_email,status,contacted_on,notes
K1,k1.game,https://k1.game,3-102-938908 SRL,ALSI-202511053-FI2,2025-11-30,2026-11-29,no,https://k1.game/contact,,not contacted,,
Dicey,dicey.com,https://dicey.com,3-102-943011 SRL,ALSI-202511054-FI2,2025-11-30,2026-11-29,no,https://dicey.com/contact,,not contacted,,
Raize,raize.game,https://raize.game,3-102-943085 SRL,ALSI-202511038-FI2,2025-11-30,2026-11-30,no,https://raize.game/contact,,not contacted,,
Raize,raize.bet,https://raize.bet,3-102-943085 SRL,ALSI-202511038-FI2,2025-11-30,2026-11-30,no,https://raize.bet/contact,,not contacted,,
Raize,raize.poker,https://raize.poker,3-102-943085 SRL,ALSI-202511038-FI2,2025-11-30,2026-11-30,no,https://raize.poker/contact,,not contacted,,
Lv33,lv33.com,https://lv33.com,3-102-945737 SRL,ALSI-202511032-FI2,2025-11-30,2026-11-29,no,https://lv33.com/contact,,not contacted,,
Lv33,lv33.io,https://lv33.io,3-102-945737 SRL,ALSI-202511032-FI2,2025-11-30,2026-11-29,no,https://lv33.io/contact,,not contacted,,
Getwin,getwin.online,https://getwin.online,3-102-945845 SRL,ALSI-202511035-FI2,2025-11-30,2026-11-29,no,https://getwin.online/contact,,not contacted,,
Fortislots,fortislots.com,https://fortislots.com,3-102-945845 SRL,ALSI-202511035-FI2,2025-11-30,2026-11-29,no,https://fortislots.com/contact,,not contacted,,
Huhubet,huhubet.com,https://huhubet.com,3-102-946540 SRL,ALSI-202511024-FI2,2025-11-30,2026-11-29,no,https://huhubet.com/contact,,not contacted,,
Blockdag,blockdag.co,https://blockdag.co,3-102-946540 SRL,ALSI-202511024-FI2,2025-11-30,2026-11-29,no,https://blockdag.co/contact,,not contacted,,
8win,8win.com.my,https://8win.com.my,3-102-946565 SRL,ALSI-202511031-FI2,2025-11-30,2026-11-29,no,https://8win.com.my/contact,,not contacted,,
8win,8win.games,https://8win.games,3-102-946565 SRL,ALSI-202511031-FI2,2025-11-30,2026-11-29,no,https://8win.games/contact,,not contacted,,
Playyit,playyit.com,https://playyit.com,3-102-946643 SRL,ALSI-202511028-FI2,2025-11-30,2026-11-29,no,https://playyit.com/contact,,not contacted,,
Pro11play,pro11play.com,https://pro11play.com,3-102-947393 SRL,ALSI-202511030-FI2,2025-11-30,2026-11-29,no,https://pro11play.com/contact,,not contacted,,
Pro11casino,pro11casino.com,https://pro11casino.com,3-102-947393 SRL,ALSI-202511030-FI2,2025-11-30,2026-11-29,no,https://pro11casino.com/contact,,not contacted,,
Stakeboss,stakeboss.com,https://stakeboss.com,3-102-947775 Limitada,ALSI-202511052-FI2,2025-11-30,2026-11-29,no,https://stakeboss.com/contact,,not contacted,,
Surewin168,surewin168.com,https://surewin168.com,3-102-948637 SRL,ALSI-202511046-FI2,2025-11-30,2026-11-29,no,https://surewin168.com/contact,,not contacted,,
Sure,sure.win,https://sure.win,3-102-948637 SRL,ALSI-202511046-FI2,2025-11-30,2026-11-29,no,https://sure.win/contact,,not contacted,,
Bahis,bahis.com,https://bahis.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://bahis.com/contact,,not contacted,,
Matadorbet,matadorbet.com,https://matadorbet.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://matadorbet.com/contact,,not contacted,,
Tipobet365,tipobet365.com,https://tipobet365.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://tipobet365.com/contact,,not contacted,,
Sahabet,sahabet.com,https://sahabet.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://sahabet.com/contact,,not contacted,,
Zbahis,zbahis.com,https://zbahis.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://zbahis.com/contact,,not contacted,,
Fixbet,fixbet.com,https://fixbet.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://fixbet.com/contact,,not contacted,,
Onwin,onwin.com,https://onwin.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://onwin.com/contact,,not contacted,,
Betturkey,betturkey.com,https://betturkey.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://betturkey.com/contact,,not contacted,,
Onwin365,onwin365.com,https://onwin365.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://onwin365.com/contact,,not contacted,,
Tipobet,tipobet.com,https://tipobet.com,Galactic Infinity Ltd,ALSI-202511048-FI2,2025-11-30,2026-11-29,no,https://tipobet.com/contact,,not contacted,,
Bizbet,bizbet.zone,https://bizbet.zone,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://bizbet.zone/contact,,not contacted,,
Bizbet Az,bizbet-az.io,https://bizbet-az.io,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://bizbet-az.io/contact,,not contacted,,
Bizbet,bizbet.io,https://bizbet.io,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://bizbet.io/contact,,not contacted,,
Africa Bizbet,africa-bizbet.com,https://africa-bizbet.com,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://africa-bizbet.com/contact,,not contacted,,
Bizbet,bizbet.mobi,https://bizbet.mobi,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://bizbet.mobi/contact,,not contacted,,
Bizbet Biz,bizbet-biz.com,https://bizbet-biz.com,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://bizbet-biz.com/contact,,not contacted,,
Mn Bizbet,mn-bizbet.io,https://mn-bizbet.io,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://mn-bizbet.io/contact,,not contacted,,
Bizbet Au,bizbet-au.com,https://bizbet-au.com,Gameway Global LLC,ALSI-202511025-FI2,2025-11-30,2026-11-29,no,https://bizbet-au.com/contact,,not contacted,,
Blockchain,blockchain.poker,https://blockchain.poker,Highcard Software SRL,ALSI-202511029-FI2,2025-11-30,2026-11-29,no,https://blockchain.poker/contact,,not contacted,,
Ecash,ecash.poker,https://ecash.poker,Highcard Software SRL,ALSI-202511029-FI2,2025-11-30,2026-11-29,no,https://ecash.poker/contact,,not contacted,,
Gambana,gambana.com,https://gambana.com,JJAM HOLDINGS Ltd.,ALSI-202511041-FI2,2025-11-30,2026-11-29,no,https://gambana.com/contact,,not contacted,,
Betjordan1,betjordan1.com,https://betjordan1.com,Limitless Ltd,ALSI-202511049-FI2,2025-11-30,2026-11-29,no,https://betjordan1.com/contact,,not contacted,,
Masterpoker,masterpoker.com,https://masterpoker.com,Maison Consulting Limitada,ALSI-202511027-FI2,2025-11-30,2026-11-29,no,https://masterpoker.com/contact,,not contacted,,
Narniumcasino,narniumcasino.com,https://narniumcasino.com,Narnium Solutions Ltd,ALSI-202511055-FI2,2025-11-30,2026-11-29,no,https://narniumcasino.com/contact,,not contacted,,
Narniaslots,narniaslots.com,https://narniaslots.com,Narnium Solutions Ltd,ALSI-202511055-FI2,2025-11-30,2026-11-29,no,https://narniaslots.com/contact,,not contacted,,
Narniumslots,narniumslots.com,https://narniumslots.com,Narnium Solutions Ltd,ALSI-202511055-FI2,2025-11-30,2026-11-29,no,https://narniumslots.com/contact,,not contacted,,
Bet502,bet502.com,https://bet502.com,Netsolution Holding Ltd.,ALSI-202511057-FI2,2025-11-30,2026-11-29,no,https://bet502.com/contact,,not contacted,,
Riskiiit,riskiiit.com,https://riskiiit.com,Overcooked Entertainment Ltd.,ALSI-202511044-FI2,2025-11-30,2026-11-29,no,https://riskiiit.com/contact,,not contacted,,
21,21.com,https://21.com,SkyHigh Innovations Ltd,ALSI-202511047-FI2,2025-11-30,2026-11-29,no,https://21.com/contact,,not contacted,,
Winto,winto.com,https://winto.com,"Solara Technology Co., Ltd",ALSI-202511051-FI2,2025-11-30,2026-11-29,no,https://winto.com/contact,,not contacted,,
Gidiwin,gidiwin.com,https://gidiwin.com,Victory Line Ltd.,ALSI-202511045-FI2,2025-11-30,2026-11-29,no,https://gidiwin.com/contact,,not contacted,,
Casinade,casinade.com,https://casinade.com,Bright Entertainment Inc,ALSI-202511026-FI2,2025-11-19,2026-11-18,no,https://casinade.com/contact,,not contacted,,
Flex2bet,flex2bet.com,https://flex2bet.com,Bright Entertainment Inc,ALSI-202511026-FI2,2025-11-19,2026-11-18,no,https://flex2bet.com/contact,,not contacted,,
Spinpokio,spinpokio.com,https://spinpokio.com,September Entertainment Ltd,ALSI-202511037-FI2,2025-11-17,2026-11-16,no,https://spinpokio.com/contact,,not contacted,,
Tomcasino,tomcasino.net,https://tomcasino.net,3-102-941391 SRL,ALSI-202511019-FI1,2025-11-15,2026-11-14,no,https://tomcasino.net/contact,,not contacted,,
Bombastic,bombastic.com,https://bombastic.com,3-102-941536 SRL,ALSI-202511022-FI1,2025-11-15,2026-11-14,no,https://bombastic.com/contact,,not contacted,,
Slot,slot.win,https://slot.win,3-102-942828 SRL,ALSI-202511006-FI1,2025-11-15,2026-11-14,no,https://slot.win/contact,,not contacted,,
Majorx,majorx.game,https://majorx.game,Ay Information Technology LTD,ALSI-202511017-FI1,2025-11-15,2026-11-14,no,https://majorx.game/contact,,not contacted,,
Minorx,minorx.game,https://minorx.game,Ay Information Technology LTD,ALSI-202511017-FI1,2025-11-15,2026-11-14,no,https://minorx.game/contact,,not contacted,,
Grandx,grandx.game,https://grandx.game,Ay Information Technology LTD,ALSI-202511017-FI1,2025-11-15,2026-11-14,no,https://grandx.game/contact,,not contacted,,
Minix,minix.game,https://minix.game,Ay Information Technology LTD,ALSI-202511017-FI1,2025-11-15,2026-11-14,no,https://minix.game/contact,,not contacted,,
Betcryp,betcryp.com,https://betcryp.com,Betcryp Limitada,ALSI-202511015-FI1,2025-11-15,2026-11-14,no,https://betcryp.com/contact,,not contacted,,
Angelspin,angelspin.com,https://angelspin.com,Fruitopia Limited,ALSI-202511011-FI1,2025-11-15,2026-11-14,no,https://angelspin.com/contact,,not contacted,,
Whynotbet,whynotbet.com,https://whynotbet.com,Fruitopia Limited,ALSI-202511011-FI1,2025-11-15,2026-11-14,no,https://whynotbet.com/contact,,not contacted,,
Fuego,fuego.bet,https://fuego.bet,Fuego Ltd,ALSI-202511005-FI1,2025-11-15,2026-11-14,no,https://fuego.bet/contact,,not contacted,,
Fuegos,fuegos.bet,https://fuegos.bet,Fuego Ltd,ALSI-202511005-FI1,2025-11-15,2026-11-14,no,https://fuegos.bet/contact,,not contacted,,
Gbetplay,gbetplay.net,https://gbetplay.net,Juicecraft Limited,ALSI-202511012-FI1,2025-11-15,2026-11-14,no,https://gbetplay.net/contact,,not contacted,,
Afrislots,afrislots.net,https://afrislots.net,Juicecraft Limited,ALSI-202511012-FI1,2025-11-15,2026-11-14,no,https://afrislots.net/contact,,not contacted,,
Elvisluck,elvisluck.net,https://elvisluck.net,Juicecraft Limited,ALSI-202511012-FI1,2025-11-15,2026-11-14,no,https://elvisluck.net/contact,,not contacted,,
Ganamega,ganamega.net,https://ganamega.net,Juicecraft Limited,ALSI-202511012-FI1,2025-11-15,2026-11-14,no,https://ganamega.net/contact,,not contacted,,
Beturacasino,beturacasino.com,https://beturacasino.com,Juicecraft Limited,ALSI-202511012-FI1,2025-11-15,2026-11-14,no,https://beturacasino.com/contact,,not contacted,,
Rooksbet,rooksbet.com,https://rooksbet.com,Prontogabriela SRL,ALSI-202511020-FI1,2025-11-15,2026-11-14,no,https://rooksbet.com/contact,,not contacted,,
Casinocat,casinocat.com,https://casinocat.com,Stratum Tech Limited,ALSI-202511009-FI1,2025-11-15,2026-11-14,yes,https://casinocat.com/contact,,not contacted,,
Alvynn,alvynn.com,https://alvynn.com,Lynxel Ltd,ALSI-202511013-FI1,2025-11-13,2026-11-12,no,https://alvynn.com/contact,,not contacted,,
Rumwin,rumwin.com,https://rumwin.com,3-102-939534 SRL,ALSI-202511010-FI1,2025-11-08,2026-11-07,no,https://rumwin.com/contact,,not contacted,,
5bet,5bet.com,https://5bet.com,3-102-938336 SRL,ALSI-202511001-FI1,2025-11-07,2026-11-06,no,https://5bet.com/contact,,not contacted,,
Lasbet486,lasbet486.com,https://lasbet486.com,Qos Entertainment Ltd,ALSI-202511007-FI1,2025-11-07,2026-11-06,no,https://lasbet486.com/contact,,not contacted,,
Lasbet,lasbet.com,https://lasbet.com,Qos Entertainment Ltd,ALSI-202511007-FI1,2025-11-07,2026-11-06,no,https://lasbet.com/contact,,not contacted,,
Mrcriptobet,mrcriptobet.com,https://mrcriptobet.com,OWG Group Limited,ALSI-202511003-FI1,2025-11-05,2026-11-04,no,https://mrcriptobet.com/contact,,not contacted,,
Tikbet,tikbet.games,https://tikbet.games,OWG Group Limited,ALSI-202511003-FI1,2025-11-05,2026-11-04,no,https://tikbet.games/contact,,not contacted,,
Whalebet,whalebet.gg,https://whalebet.gg,3-102-942955 SRL,ALSI-202511004-FI1,2025-11-04,2026-11-03,no,https://whalebet.gg/contact,,not contacted,,
Leebet,leebet.io,https://leebet.io,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,no,https://leebet.io/contact,,not contacted,,
Banda,banda.casino,https://banda.casino,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,no,https://banda.casino/contact,,not contacted,,
J8de,j8de.io,https://j8de.io,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,no,https://j8de.io/contact,,not contacted,,
Kush,kush.casino,https://kush.casino,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,no,https://kush.casino/contact,,not contacted,,
Winberry,winberry.casino,https://winberry.casino,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,yes,https://winberry.casino/contact,,not contacted,,
Eva Casino,eva-casino.com,https://eva-casino.com,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,no,https://eva-casino.com/contact,,not contacted,,
Apex Casino,apex-casino.io,https://apex-casino.io,3-102-937610 SRL,ALSI-202510054-FI2,2025-10-29,2026-10-28,no,https://apex-casino.io/contact,,not contacted,,
Spinsco,spinsco.com,https://spinsco.com,3-102-939773 Limitada,ALSI-202510059-FI2,2025-10-29,2026-10-28,no,https://spinsco.com/contact,,not contacted,,
Dailyluck,dailyluck.com,https://dailyluck.com,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://dailyluck.com/contact,,not contacted,,
Admiralshark,admiralshark.best,https://admiralshark.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://admiralshark.best/contact,,not contacted,,
Casigood,casigood.best,https://casigood.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://casigood.best/contact,,not contacted,,
Casiroom,casiroom.best,https://casiroom.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://casiroom.best/contact,,not contacted,,
Chillireels,chillireels.best,https://chillireels.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://chillireels.best/contact,,not contacted,,
Clockfortune,clockfortune.best,https://clockfortune.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://clockfortune.best/contact,,not contacted,,
Euphoriawins,euphoriawins.best,https://euphoriawins.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://euphoriawins.best/contact,,not contacted,,
Fancyreels,fancyreels.best,https://fancyreels.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://fancyreels.best/contact,,not contacted,,
Fruitychance,fruitychance.best,https://fruitychance.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://fruitychance.best/contact,,not contacted,,
Jimmywinner,jimmywinner.best,https://jimmywinner.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://jimmywinner.best/contact,,not contacted,,
Lbspins,lbspins.best,https://lbspins.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://lbspins.best/contact,,not contacted,,
Magicreels,magicreels.best,https://magicreels.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://magicreels.best/contact,,not contacted,,
Maximumcasino,maximumcasino.best,https://maximumcasino.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://maximumcasino.best/contact,,not contacted,,
Misterxcasino,misterxcasino.best,https://misterxcasino.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://misterxcasino.best/contact,,not contacted,,
Orionspins,orionspins.best,https://orionspins.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://orionspins.best/contact,,not contacted,,
Papayawins,papayawins.best,https://papayawins.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://papayawins.best/contact,,not contacted,,
Professorwins,professorwins.best,https://professorwins.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://professorwins.best/contact,,not contacted,,
Shinyjoker,shinyjoker.best,https://shinyjoker.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://shinyjoker.best/contact,,not contacted,,
Slotsshine,slotsshine.best,https://slotsshine.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://slotsshine.best/contact,,not contacted,,
Slotsmuse,slotsmuse.best,https://slotsmuse.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://slotsmuse.best/contact,,not contacted,,
Spinmywin,spinmywin.best,https://spinmywin.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://spinmywin.best/contact,,not contacted,,
Triumphcasino,triumphcasino.best,https://triumphcasino.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://triumphcasino.best/contact,,not contacted,,
Twinkywin,twinkywin.best,https://twinkywin.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://twinkywin.best/contact,,not contacted,,
Voodoowins,voodoowins.best,https://voodoowins.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://voodoowins.best/contact,,not contacted,,
Wgcasino,wgcasino.best,https://wgcasino.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://wgcasino.best/contact,,not contacted,,
Windiggers,windiggers.best,https://windiggers.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://windiggers.best/contact,,not contacted,,
Yetiwin,yetiwin.best,https://yetiwin.best,3-102-940828 SRL,ALSI-202510060-FI2,2025-10-29,2026-10-28,no,https://yetiwin.best/contact,,not contacted,,
Gold24x7,gold24x7.com,https://gold24x7.com,3-102-944744 SRL,ALSI-202510061-FI2,2025-10-29,2026-10-28,no,https://gold24x7.com/contact,,not contacted,,
Gold,gold.casino,https://gold.casino,3-102-944744 SRL,ALSI-202510061-FI2,2025-10-29,2026-10-28,no,https://gold.casino/contact,,not contacted,,
Buffalo Casino,buffalo-casino.com,https://buffalo-casino.com,3-102-945833 SRL,ALSI-202510062-FI2,2025-10-29,2026-10-28,no,https://buffalo-casino.com/contact,,not contacted,,
Beebet,beebet.co,https://beebet.co,365 Global Capital Corporation,ALSI-202510037-FI2,2025-10-29,2026-10-28,no,https://beebet.co/contact,,not contacted,,
Bkmwin,bkmwin.com,https://bkmwin.com,Asoftgame Limited,ALSI-202510043-FI2,2025-10-29,2026-10-28,no,https://bkmwin.com/contact,,not contacted,,
Jaglerbet,jaglerbet.com,https://jaglerbet.com,Asoftgame Limited,ALSI-202510043-FI2,2025-10-29,2026-10-28,no,https://jaglerbet.com/contact,,not contacted,,
Robobet,robobet.com,https://robobet.com,Aurevia Digital Ventures Ltd,ALSI-202510058-FI2,2025-10-29,2026-10-28,no,https://robobet.com/contact,,not contacted,,
Playbet,playbet.io,https://playbet.io,Aurevia Digital Ventures Ltd,ALSI-202510058-FI2,2025-10-29,2026-10-28,no,https://playbet.io/contact,,not contacted,,
Atombet,atombet.com,https://atombet.com,Aurevia Digital Ventures Ltd,ALSI-202510058-FI2,2025-10-29,2026-10-28,no,https://atombet.com/contact,,not contacted,,
Skorbet,skorbet.com,https://skorbet.com,Aurevia Digital Ventures Ltd,ALSI-202510058-FI2,2025-10-29,2026-10-28,no,https://skorbet.com/contact,,not contacted,,
D8,d8.com,https://d8.com,Aurora Soft Ltd,ALSI-202510044-FI2,2025-10-29,2026-10-28,no,https://d8.com/contact,,not contacted,,
U,u.game,https://u.game,Aurora Soft Ltd,ALSI-202510044-FI2,2025-10-29,2026-10-28,no,https://u.game/contact,,not contacted,,
Forza,forza.bet,https://forza.bet,BeLion International Holdings Ltd.,ALSI-202510053-FI2,2025-10-29,2026-10-28,no,https://forza.bet/contact,,not contacted,,
