source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on
curacao,,vivabet24.com,vivabet,,,Glory Multimedia B.V.,OGL/2024/1600/0861,assessment in progress,"January 14, 2026",licence-matched,,not contacted,
curacao,,wionbet.com,Wionbet,,,Glory Multimedia B.V.,OGL/2024/1600/0861,assessment in progress,"January 14, 2026",licence-matched,,not contacted,
curacao,,zeabet777.com,ZeaBet,,,Glory Multimedia B.V.,OGL/2024/1600/0861,assessment in progress,"January 14, 2026",licence-matched,,not contacted,
curacao,,herculescasino.com,herculescasino,,,Modern World Entertainment B.V.,OGL/2024/1335/0780,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,aajogo.com,AAJogo,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,betfiery.com,BetFiery,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,betmxs.com,BETMXS,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,blue.game,blue,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,brazspin.com,brazspin,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,brazstar.com,brazstar,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,evogam.com,evogam,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,gaming-panda.com,Gaming Panda,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,hoy777.com,Hoy777,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,hoywin.com,HOYWIN,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,kklion.com,KK LION,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,loco777.com,LOCO777,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,mars.bingo,mars.bingo,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,mexboss.com,MEXBOSS,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,mexlucky.com,MexLucky,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,mexswin.com,Mexswin,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,mx7k.com,MX7K,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,philucky.com,philucky,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,psewin.com,PSEWIN,,,Pistis Trade N.V.,OGL/2024/1670/1153,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,vbet.kg,Betting website,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,allinn.com,allinn.com,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,fantasticbet.com,Betting website,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,grombet.com,grombet,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,horusbet.cl,Home,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,odarobet.com,ODAROBET,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,vivaro.me,Feed,,,Radon B.V.,OGL/2024/802/0282,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,jokacasino.com,jokacasino,,,Swervy International B.V.,OGL/2024/1340/0996,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,betja.com,betja,,,Swervy International B.V.,OGL/2024/1340/0996,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,betya.com,betya,,,Swervy International B.V.,OGL/2024/1340/0996,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,jackpotjill.com,jackpotjill,,,Swervy International B.V.,OGL/2024/1340/0996,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,wildcardcity.com,wildcardcity,,,Swervy International B.V.,OGL/2024/1340/0996,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,azerbet.com,Azerbet lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,beinbet.com,Beinbet lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betim.com,Betim,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betpin.com,Betpin lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,casimo.com,Casimo lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,casinoda.com,Casinoda lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,jackpotz.com,Jackpotz lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,jokeras.com,Jokeras lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,onlyspin.com,OnlySpin Giriş,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,rigobet.com,Rigobet lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,sortebet.com,Sortebet lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,winover.com,Winover lic,,,Elfy Interactive B.V.,OGL/2024/1279/0531,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,4mybet.com,Welcome to nginx!,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,freakybillion.com,freakybillion,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,gambleverse.casino,Ölüdeniz Hostel,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,intellectbet.com,intellectbet,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,norsewin.com,norsewin,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,pokerbetcasino.com,pokerbetcasino,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,rockstarwin.com,rockstarwin,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,slotobit.io,slotobit,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,slotorush.com,slotorush,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,slotystake.com,slotystake,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,stakebro.com,stakebro,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,stakemania.com,stakemania,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,vipcasino.online,vipcasino,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,wincraft.casino,wincraft,,,Casiworx N.V.,OGL/2024/1278/0497,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,bateubet.bet,bateubet.bet,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,betinha.com,betinha,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,fizabet.com,fiz a bet,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,gramado.bet,Jogadores Anônimos,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,jetbet365.com,Loading...,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,ragnar.bet,RAGNAR.BET,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,sortebet777.com,sortebet777.com,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,zilionz.com,zilionz,,,Victoria Games Solutions B.V.,OGL/2024/746/0204,active,"April 3, 2026",licence-matched,,not contacted,
curacao,,betorspin.com,Betorspin global,,,Mill Interactive B.V.,OGL/2024/1282/0539,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,fyffecasino.com,fyffecasino,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,kaahaus.com,Tervetuloa Kaahaus Kasinolle,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,kiekka.com,Kiekka pikakasino,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,spinnair.com,Spinnair Casino,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,spinnaus.com,Spinnaus Kasino,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,titaani.com,Titaani Casino,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,tykitys.com,Tykitys Casino,,,Fruity Entertainment N.V.,OGL/2024/1487/0729,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,xwin.so,Xwin Casino,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,6ense.vip,ense,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,8bmf8.com,Games Lobby,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,hanzbet.com,HanzBet,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,k25.ai,K25,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,luckybear.live,LuckyBear Casino,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,riodeorocasino.com,riodeorocasino,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,secure100.com,Secure100,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,six-seven.bet,Six Seven Bet,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,win777live.com,Win777 Casino,,,Bridge Technologies B.V.,OGL/2024/431/0231,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,1xbet.com,xbet,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1x001.com,x,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-af.com,xcasinoaf,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-ar.com,xcasinoar,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-asia.com,xcasinoasia,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-bangladesh.com,xcasinobangladesh,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-bd.com,xcasinobd,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-kr.com,xcasinokr,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-latam.com,xcasinolatam,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-sng.com,xcasinosng,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino-st.com,xcasinost,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,1xcasino.com,xcasino,,,Caecus N.V.,OGL/2024/1262/0493,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,blockbet.gg,BlockBet,,,Entretenimiento Rojo B.V.,OGL/2024/1100/0505,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,instantsports.com,Instant Sports,,,Entretenimiento Rojo B.V.,OGL/2024/1100/0505,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,reelcypto.com,Parking Page,,,Entretenimiento Rojo B.V.,OGL/2024/1100/0505,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,xtp.com,XTP,,,Entretenimiento Rojo B.V.,OGL/2024/1100/0505,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,betistar.com,betistar,,,Final Enterprises N.V.,OGL/2024/420/0675,active,"August 8, 2026",licence-matched,,not contacted,
curacao,,betmoon.com,betmoon,,,Silvertech N.V.,OGL/2024/1541/0763,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,darkbet.com,Darkbet Giriş,,,Silvertech N.V.,OGL/2024/1541/0763,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,golegol.com,golegol,,,Silvertech N.V.,OGL/2024/1541/0763,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,maximabet.net,Maxima Bet,,,Superjogos N.V.,OGL/2024/1130/0520,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,meugreen.com,Apostas Esportivas e Cassino,,,Superjogos N.V.,OGL/2024/1130/0520,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,supremabet.com,Apostas Esportivas e Cassino,,,Superjogos N.V.,OGL/2024/1130/0520,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,unicagames.bet,unicagames.bet,,,Superjogos N.V.,OGL/2024/1130/0520,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,beepbeepcasino.com,beepbeepcasino,,,WoT N.V.,OGL/2024/452/0687,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,bonanzagame.com,Online Casino,,,WoT N.V.,OGL/2024/452/0687,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,candy.casino,Candy Casino,,,WoT N.V.,OGL/2024/452/0687,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,dendycasino.com,Candy Casino,,,WoT N.V.,OGL/2024/452/0687,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,gdfplay.com,gdfplay,,,WoT N.V.,OGL/2024/452/0687,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,bahsine.com,Bahsine Giriş,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,betitbet.com,betitbet,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,bovbet.com,Bovbet Resmi Giriş,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,casimono.com,Casimono,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,flukyone.com,FlukyOne,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,hadibet.com,HadiBet,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,handikap.com,Handikap Giriş,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,kazansana.com,Kazansana Giriş (Güncel),,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,newbahis.com,Newbahis Giriş,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,pasgol.com,Pasgol Güncel Giriş,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,yazitura.com,yazitura,,,Momo Entertainment B.V.,OGL/2024/940/0485,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,betsomnia.com,Betsomnia,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,betzard.com,Betzard Casino,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,bm.bet,Bm.bet,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,corgislot.com,CorgiSlot,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,fgfox.com,fgfox,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,jacktop.com,Jacktop,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,monixbet.com,Monixbet,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,rakoocasino.com,Rakoo,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,vespercasino.com,Vesper,,,FairGame G.P. N.V.,OGL/2024/1673/0915,active,"June 4, 2026",licence-matched,,not contacted,
