source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on,recheck_verdict,recheck_live,recheck_http,recheck_title,recheck_reason,recheck_date
curacao,,juegaconelking.com,JUEGA CON EL KING,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,JUEGA CON EL KING – el mejor casino online de chile- el casino de arturo vidal,,2026-08-14
curacao,,kongocash.com,Ingreso,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Ingreso,,2026-08-14
curacao,,listobet.com,listobet.com,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,listobet.com,,2026-08-14
curacao,,lotbet.vip,Lotbet Guatemala,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Lotbet Guatemala | Apuestas deportivas y casino online,,2026-08-14
curacao,,loterianacional.ec,Loteria Nacional,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Loteria Nacional,,2026-08-14
curacao,,mas1x2.com,Mas1x2,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,"Mas1x2 | Pronósticos deportivos, tragamonedas y casino online en Ecuador",,2026-08-14
curacao,,masterbets365.com,masterbets,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Top Centro de Apuestas Deportivas Online en toda Latinoamerica,,2026-08-14
curacao,,petra.bet,petra,marketing@petra.bet,site-affiliate-page,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Jordan's #1 Online Casino & Sports Betting - Petra.bet,,2026-08-14
curacao,,playred.com,Playred Casino Lobby,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Playred Casino Lobby,,2026-08-14
curacao,,slotrix.net,slotrix,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,slotrix,,2026-08-14
curacao,,yinyangbet.com,Bienvenidos a YinYangBet.com,,,Trickless N.V,OGL/2024/139/0125,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Bienvenidos a YinYangBet.com,,2026-08-14
curacao,,rocketrichescasino.com,rocketrichescasino,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,bigboost-in.com,bigboostin,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,bigboost.com,bigboost,affiliates@rhinoaffiliates.com,affcatalog:Rhino Affiliates,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,bigjeeto.com,CloudFront Test,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,CloudFront Test,,2026-08-14
curacao,,biglucky-in.com,bigluckyin,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,biglucky.com,biglucky,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,buustikasino.com,buustikasino,affiliates@rhinoaffiliates.com,affcatalog:Rhino Affiliates,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,casinokhajana.com,casinokhajana,support@casinokhajana.com,site-contact-page,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,clubcd.com,clubcd,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,jeetboost.com,jeetboost,support@jeetboost.com,site-contact-page,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,luckyspins-in.com,luckyspinsin,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,mastispins.com,mastispins,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,panosta.com,panosta,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,panostabet-no.com,panostabetno,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,panostabet.com,panostabet,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,paratiisi.com,paratiisi,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,playorbet.com,playorbet,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,raketti.com,raketti,affiliates@rhinoaffiliates.com,affcatalog:Rhino Affiliates,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,regalrush-no.com,regalrushno,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,regalrush.com,regalrush,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,rocketriches-india.in,rocketrichesindia,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,rocketriches.com,rocketriches,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,rr-in.in,rrin,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,gone,no,200,,near-empty response,2026-08-14
curacao,,ruhtinas.com,ruhtinas,,,White Star B.V.,OGL/2023/159/0076,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,bettyspin.com,ᐈ Bettyspin,contact@winhubpartners.com,affcatalog:WinHub Partners,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Bettyspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,billionairespin.com,ᐈ Billionairespin,affiliates@ftdgallery.com,affcatalog:FTD Gallery Affiliates,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Billionairespin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,candyspinz.com,ᐈ Candyspinz,support@candyspinz.com,site-contact-page,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Candyspinz - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,capospin.com,ᐈ Capospin,affiliates@caponetwork.com,affcatalog:Capo Network,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Capospin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,casinaga.com,casinaga,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,didispin.com,didispin,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,gone,no,,,DNS does not resolve,2026-08-14
curacao,,dreamspinz.com,dreamspinz,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,felixspin.com,ᐈ Felixspin,affiliates@7ladies.com,affcatalog:7Ladies Affiliates,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Felixspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,highflybet.com,ᐈ Highflybet,affiliates@shogunaffiliates.com,affcatalog:Shogun Affiliates,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Highflybet - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,honeybetz.com,ᐈ Honeybetz,affiliates@chinchinpartners.com,affcatalog:ChinChin Partners,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Honeybetz - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,jackpire.com,jackpire,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,jackpoleon.com,jackpoleon,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,liraspin.com,ᐈ Liraspin,affiliates@chinchinpartners.com,affcatalog:ChinChin Partners,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Liraspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,luckapone.com,luckapone,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,oscarspin.com,ᐈ Oscarspin,support@oscarspin.com,site-contact-page,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Oscarspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,playjonny.com,ᐈ Playjonny,affiliates@spartaaffiliates.com,affcatalog:Sparta Affiliates,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Playjonny - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,rockyspin.com,ᐈ Rockyspin,affiliates@hustle-partners.com,affcatalog:Hustle Partners,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Rockyspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,rolldorado.com,ᐈ Rolldorado,affiliates@affgems.com,affcatalog:AffGems,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Rolldorado - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,roulettino.com,ᐈ Roulettino,support@legionaffs.com,affcatalog:Legion Affs,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Roulettino - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,savaspin.com,ᐈ Savaspin,affiliates@tothemoonaffs.com,affcatalog:ToTheMoonAffs,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Savaspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,sloticorn.com,sloticorn,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,spingali.com,spingali,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,spinigma.com,spinigma,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,spinmacho.com,ᐈ Spinmacho,affiliates@tothemoonaffs.com,affcatalog:ToTheMoonAffs,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Spinmacho - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,spinogambino.com,ᐈ Spinogambino,affiliates@ftdgallery.com,affcatalog:FTD Gallery Affiliates,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Spinogambino - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,sweetyspin.com,ᐈ Sweetyspin,support@sweetyspin.com,site-contact-page,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Sweetyspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,tinatinbet.com,tinatinbet,,,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,gone,no,,,DNS does not resolve,2026-08-14
curacao,,turbowinz.com,ᐈ Turbowinz,support@turbowinz.com,site-contact-page,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Turbowinz - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,vincispin.com,ᐈ Vincispin,hello@betmenaffiliates.com,affcatalog:Betmen Affiliates,Terdersoft B.V.,OGL/2024/1126/0521,active,"March 26, 2026",licence-matched,,not contacted,,live,yes,200,ᐈ Vincispin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,bahisdeyiz.com,Betting website,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Betting website,,2026-08-14
curacao,,betofgame.com,Betofgame,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Betofgame,,2026-08-14
curacao,,cyprusslots3.com,Login,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Login,,2026-08-14
curacao,,jungle7.com,jungle7,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,jungle7,,2026-08-14
curacao,,luckychico.com,Casino Games,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Casino Games - Play & Win,,2026-08-14
curacao,,lukycricket.com,Casino,contact@lukycricket.com,site-contact-page,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Casino | LukyCricket | Best Online Cricket Betting in India,,2026-08-14
curacao,,metaigaming.io,Meta System,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,gone,no,,,URLError,2026-08-14
curacao,,ogbets.com,ogbets,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,The premium domain name ogbets.com is for sale. Buy it now!,,2026-08-14
curacao,,suratbet.com,"SüratBet Hızlı Oyun, Hızlı Kazanç",,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,"SüratBet Hızlı Oyun, Hızlı Kazanç - Suratbet.com",,2026-08-14
curacao,,vegasoro.com,Casino Games,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,Casino Games - Play & Win,,2026-08-14
curacao,,wingobingo.tv,WingoBingo,,,Middle Kang B.V.,OGL/2024/2267/1181,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,"WingoBingo — Live Wingo & Bingo Games, Win Big! | WingoBingo",,2026-08-14
curacao,,latribet.ec,latribet,info@latribet.ec,site-affiliate-page,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,"Apuestas Deportivas, Pronósticos y Casino Online en Ecuador",,2026-08-14
curacao,,rojabet.cl,Rojabet Chile,afiliados@latribet.ec,affcatalog:Latamaffliate,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Rojabet Chile: Apuestas Deportivas y Casino Online,,2026-08-14
curacao,,1bet4win.com,betwin,affiliate@1b4w.partners,affcatalog:1Bet 4Win Partners,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,apuestashouse.com,apuestashouse,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,apuesto.com,apuesto,soporte@apuesto.com,site-contact-page,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,betmartini.com,Scommesse online e scommesse da casinò,affiliates@betmartini.com,affcatalog:BetMartini Affiliates,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,btc2bet.com,Online Sports and Casino Betting,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,deporgram.com,Online Sports and Casino Betting,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,derbibet.com,Forvetbet,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Forvetbet | Türkiye'nin Bahis Sitesi,,2026-08-14
curacao,,forvetbet.com,Forvetbet,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Forvetbet | Türkiye'nin Bahis Sitesi,,2026-08-14
curacao,,isbet.com,isbet,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,kikobet.com,Online Sports and Casino Betting,affiliates@stakepartners.com,affcatalog:Stake Partners,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,megawin.cl,MegaWin Casino,info@megawin.cl,site-affiliate-page,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,MegaWin Casino - Juegos de Casino Online en Chile,,2026-08-14
curacao,,mundoapostas.com,Mundoapostas,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Mundoapostas,,2026-08-14
curacao,,optimbet.com,Optimbet,affiliates@stakepartners.com,affcatalog:Stake Partners,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Optimbet,,2026-08-14
curacao,,tornadobahis.com,Forvetbet,,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Forvetbet | Türkiye'nin Bahis Sitesi,,2026-08-14
curacao,,tornadobet.com,Tornadobet,affiliates@stakepartners.com,affcatalog:Stake Partners,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,Tornadobet,,2026-08-14
curacao,,wsbets.com,"Spor Bahisleri, Slotlar ve Canlı Casino",,,Media Entertainment N.V.,OGL/2024/1110/0512,active,"August 1, 2026",licence-matched,,not contacted,,live,yes,200,,,2026-08-14
curacao,,luxewin.bet,Luxewin,,,Famagousta B.V.,OGL/2023/155/0098,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,Luxewin,,2026-08-14
curacao,,21bets.com,21Bets,info@infinitystarspartners.com,affcatalog:Infinity Stars Partners,Famagousta B.V.,OGL/2023/155/0098,active,"June 4, 2026",licence-matched,,not contacted,,live,yes,200,21Bets,,2026-08-14
curacao,,afkspin.com,ᐈ AFKspin,support@afkspin.com,site-contact-page,Neroblanko Tech N.V.,OGL/2024/790/0272,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ AFKspin - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,baxterbet.com,ᐈ Baxterbet,affiliates@rubyaffs.com,affcatalog:Ruby Affs,Neroblanko Tech N.V.,OGL/2024/790/0272,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ Baxterbet - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,boomsino.com,boomsino,,,Neroblanko Tech N.V.,OGL/2024/790/0272,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,,URLError,2026-08-14
curacao,,boomzino.com,ᐈ Boomzino,support@380.partners,affcatalog:380 Partners,Neroblanko Tech N.V.,OGL/2024/790/0272,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ Boomzino - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,casinobossy.com,ᐈ Casinobossy,affiliates@maggiorepartners.com,affcatalog:Maggiore Partners,Neroblanko Tech N.V.,OGL/2024/790/0272,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ Casinobossy - Play Slots Online For Free or Real Money,,2026-08-14
curacao,,fortuzino.com,ᐈ Fortuzino,support@fortuzino.com,site-contact-page,Neroblanko Tech N.V.,OGL/2024/790/0272,assessment in progress,"December 24, 2025",licence-matched,,not contacted,,live,yes,200,ᐈ Fortuzino - Play Slots Online For Free or Real Money,,2026-08-14
